post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
289,RDPD11,0.3000,1.3200,2.1300,6.3900,3.3500,20.1000,4.0742,48.8900,7.3550,-0.4671,8.7721,22.7700,29.4500,2023,0.9426,33.9476,-37.0460,36596919.0000,-36.0114,-36.4525,2.6743,0.8914,5.8484,0.9747,,,Papéis,papeis,22.96,98337.21,24085452.18,1.0555,0.6763364715031401,RDPD11,0,54.16273264563,3141,,,
3857,RECD11,0.1042,0.9100,1.0333,3.1000,1.5933,4.7800,1.5933,4.7800,-4.1667,13.1696,-3.2946,11.5000,3.1000,2025,,,,,,,,,,,,,Papéis,papeis,10,15745.76,53382070.69,1.0215,,RECD11,,65.356895994694,178,,,
3849,RECM11,0.1000,1.2800,1.1967,3.5900,1.4900,4.4700,1.4900,4.4700,-8.7822,-10.7954,-7.6146,7.7900,3.5900,2025,,,,,,,,,,,,,Papéis,papeis,8.39,3326.05,80295970.35,0.8776,,RECM11,,73.831478989703,624,,,
348,RECR11,0.9469,1.2600,1.3833,4.1500,1.3283,7.9700,1.2325,14.7900,5.8217,13.7956,7.1550,74.8900,4.1500,2025,1.1436,89.8100,-5.7904,2374761439.4500,8.4507,-4.7130,3.3627,1.1209,6.1258,1.0210,12.0193,1.0016,Papéis,papeis,81.22,2078497.1,2374761439.45,0.9044,0.9043536354526222,RECR11,1,17.266863930683,166963,,,
409,RECT11,0.3600,1.1100,1.2433,3.7300,1.2500,7.5000,1.1733,14.0800,19.1176,24.5779,20.4399,32.4000,3.7300,2025,0.3957,90.9800,-2.8822,777253766.4500,-0.4085,-2.4979,1.1879,0.3960,2.3619,0.3936,4.7911,0.3993,Lajes Corporativas,lajes-corporativas,33.77,287871.86,777253766.45,0.3648,0.37118047922620356,RECT11,9,25.021241480233,54402,,,
297,RECX11,12.3698,18.1900,0.0000,0.0000,6.0767,36.4600,3.4425,41.3100,0.0000,28.1791,18.1900,67.9900,24.8200,2024,0.8142,73.6900,-5.6949,16087023.3700,-9.8961,-4.9271,2.5673,0.8558,5.0562,0.8427,9.2376,0.7698,Fundo de Fundos,fundo-de-fundos,67.99,2656.22,15823826.78,0.9381,0.9226489347265572,RECX11,14,18.804582895583,577,,,
214,REIT11,2.4832,2.7600,0.9200,2.7600,0.8617,5.1700,0.4308,5.1700,-7.1068,-4.5429,-4.5429,90.0600,2.7600,2025,,,,,,,,,,,,,Papéis,papeis,99.08,47.14,7626519.28,0.3416,,REIT11,1,111.46785942025,66,,,
435,RELG11,0.6800,1.1500,1.2333,3.7000,0.9167,5.5000,0.5017,6.0200,-2.4583,14.3018,-1.3366,59.1200,3.7000,2025,0.6099,111.5000,-8.6814,148806696.2700,-0.3486,-8.1245,1.9519,0.6506,2.1727,0.3621,2.4087,0.2007,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,68.5,795534.71,148806696.27,0.6143,0.6143497757847534,RELG11,5,50.364698678467,4296,,,
3482,RENV11,0.0210,0.3400,0.3567,1.0700,0.9425,3.7700,0.9425,3.7700,-35.3368,-35.1169,-35.1169,6.2400,0.3400,2025,,,,,,,,,,,,,Serviços Financeiros Diversos,servicos-financeiros-diversos,7.25,9417.29,9548525.73,0.7796,,RENV11,14,119.94771394688,514,,,
376,RFOF11,0.6500,1.1600,1.1600,3.4800,1.1383,6.8300,1.1050,13.2600,-4.7091,-0.9657,-3.6037,55.8500,3.4800,2025,0.9801,66.3200,-17.0378,71504205.8400,-15.2121,-16.2247,3.0675,1.0225,5.9973,0.9995,11.6273,0.9689,Fundo de Fundos,fundo-de-fundos,59.32,390647,71504205.84,0.8945,0.8944511459589868,RFOF11,14,24.631244208432,4361,,,
3615,RIFF11,0.0835,1.1200,1.2133,3.6400,1.0133,6.0800,0.6756,6.0800,8.1395,3.4062,9.3507,7.4400,3.6400,2025,,,,,,,,,,,,,Indefinido,indefinido,7.47,202425.52,0,0,,RIFF11,,51.043769309918,0,,,
1842,RINV11,1.0500,1.0700,1.1167,3.3500,1.1117,6.6700,1.1550,13.8600,7.3346,7.8169,8.4831,98.3400,3.3500,2025,,,,,,,,,,,,,Indefinido,indefinido,103.39,265589.43,314712170.8,1.0774,,RINV11,14,11.469039196904,3854,,,
349,RMAI11,0.4800,0.6900,0.6367,1.9100,0.6317,3.7900,0.5908,7.0900,-11.9666,-2.1995,-11.3591,69.5200,2.4900,2025,0.4516,106.2900,-1.4556,259743039.0500,1.1924,-1.0106,1.3555,0.4518,2.7386,0.4564,5.4379,0.4532,Lajes Corporativas,lajes-corporativas,67.5,16043.95,259743039.05,0.6351,0.6350550381033022,RMAI11,2,27.104596540952,1076,,,
173,RNDP11,0.6900,1.6100,1.8300,5.4900,8.4533,50.7200,4.8750,58.5000,12.3266,127.7664,14.1351,42.9200,45.7600,2025,1.2313,56.0400,-71.0163,6023422.4500,-90.8524,-70.6594,30.0818,10.0273,32.8980,5.4830,58.0938,4.8411,Papéis,papeis,40.5,10453.19,6023422.45,0.7227,0.7226980728051392,RNDP11,14,133.63684769759,1292,,,
329,RNGO11,0.3800,0.9000,0.9033,2.7100,0.8817,5.2900,0.8667,10.4000,-1.9567,2.0316,-1.0743,42.0900,2.7100,2025,0.4536,83.7700,-3.3126,224166584.7400,1.6280,-2.8740,1.3616,0.4539,2.7326,0.4554,5.4859,0.4572,Lajes Corporativas,lajes-corporativas,44.94,35259.43,224166584.74,0.5365,0.5364689029485497,RNGO11,5,16.64427574513,8231,,,
217,ROOF11,100.6517,14.5900,5.4867,16.4600,3.0500,18.3000,1.5250,18.3000,0.0000,14.5900,14.5900,689.7700,14.5900,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,689.77,727,32575662.55,1.6409,,ROOF11,43,181.46684583249,79,,,
106,RPRI11,1.0500,1.2700,1.2533,3.7600,1.1900,7.1400,1.1858,14.2300,6.9443,3.5569,8.3025,82.7000,3.7600,2025,,,,,,,,,,,,,Papéis,papeis,88.52,313647.86,341182411.64,0.9008,,RPRI11,14,16.386436849823,4123,,,
184,RRCI11,0.8500,1.2300,1.2433,3.7300,1.2433,7.4600,1.1983,14.3800,0.2465,10.0815,1.4795,69.1400,3.7300,2025,0.9480,89.6600,-4.6981,43195512.8900,7.1889,-3.7946,2.8368,0.9456,5.6378,0.9396,11.2437,0.9370,Papéis,papeis,72.51,104913.1,43195512.89,0.8087,0.8087218380548741,RRCI11,14,18.170268423222,1880,,,
215,RSPD11,20.1327,2.0300,1.1167,3.3500,0.8750,5.2500,0.4375,5.2500,-14.7024,-3.4459,-12.9708,989.9900,3.3500,2025,0.9818,1130.0991,-1.0846,168368776.6900,-0.1134,-0.1134,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,999,662.81,147570671.34,1.0088,0.8839932710326024,RSPD11,14,199.51037543856,137,,,
491,RURA11,0.0850,1.1300,0.9633,2.8900,0.9217,5.5300,1.0158,12.1900,3.4247,1.5723,4.5934,7.5500,2.8900,2025,0.6890,10.1600,0.0000,1627057597.9900,0.0000,0.0000,0.6890,0.6890,0.6890,0.6890,0.6890,0.6890,Indefinido,indefinido,7.87,1831843,1627057597.99,0.7746,0.7746062992125984,RURA11,0,22.688921030295,85522,,,
202,RVBI11,0.7000,1.1300,1.2000,3.6000,1.1900,7.1400,1.1258,13.5100,8.3043,9.9860,9.5281,62.0800,3.6000,2025,0.9564,73.1900,-12.8898,752149430.0100,-6.5724,-12.0567,3.0201,1.0067,5.9345,0.9891,11.3180,0.9432,Fundo de Fundos,fundo-de-fundos,64.19,810765.52,752149430.01,0.8769,0.8770323814728788,RVBI11,14,17.669954514244,52179,,,
513,RZAG11,0.1200,1.4600,1.4433,4.3300,1.3933,8.3600,1.3317,15.9800,3.2622,8.4788,4.7699,8.2300,4.3300,2025,1.2487,9.6100,0.5462,654133700.5400,14.4943,1.8017,3.5380,1.1793,6.9256,1.1543,13.6888,1.1407,Indefinido,indefinido,8.65,1040099.62,654133700.54,0.9001,0.9001040582726327,RZAG11,0,14.73307768985,78920,,,
277,RZAK11,1.3000,1.5900,1.8200,5.4600,1.6633,9.9800,1.4942,17.9300,7.0962,25.3150,8.7990,81.9500,5.4600,2025,1.3819,86.8400,-7.3311,764865579.3900,4.0714,-6.0506,4.7356,1.5785,8.1747,1.3624,15.1887,1.2657,Papéis,papeis,82.6,1661642.52,764865579.39,0.9512,0.9511745739290648,RZAK11,14,13.992967706683,44817,,,
1864,RZAT11,1.1000,1.2700,1.2467,3.7400,1.2017,7.2100,1.2008,14.4100,9.8303,15.3926,11.2251,86.7000,3.7400,2025,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,89.19,532169.29,426517893.13,0.8853,,RZAT11,12,19.406114402421,36105,,,
2571,RZEO11,46.3000,19.4700,9.7350,19.4700,10.7150,21.4300,10.7150,21.4300,-1.9626,17.1253,17.1253,237.7800,19.4700,2025,23.1246,200.2200,0.0000,631290127.5300,0.0000,0.0000,30.5470,15.2735,30.5470,15.2735,30.5470,15.2735,Indefinido,indefinido,193,26.67,636025663.52,0.9567,0.9639396663669964,RZEO11,,208.50097340967,152,,,
3859,RZLC11,10.6688,1.0700,1.0733,3.2200,1.2480,6.2400,1.2480,6.2400,1.0661,6.5928,2.1475,1001.0700,3.2200,2025,,,,,,,,,,,,,Papéis,papeis,1009.27,508177.57,49225778.19,1.0251,,RZLC11,,8.928331552142,1,,,
233,RZTR11,1.0500,1.2500,1.2867,3.8600,1.2233,7.3400,1.1242,13.4900,3.2096,3.0051,4.4997,84.2500,3.8600,2025,1.0865,96.6400,-0.8108,1821778535.7100,11.7779,0.2669,3.4101,1.1367,6.1791,1.0299,11.5328,0.9611,Misto,misto,90.1,3391583,1821778535.71,0.9323,0.9323261589403973,RZTR11,16,16.17323325555,136894,,,
3889,RZZR11,1.1630,0.8400,0.8700,2.6100,0.8317,4.9900,0.6042,7.2500,5.5619,-3.6583,6.4487,137.9800,2.6100,2025,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,135.01,9871.57,825970447.84,0.8103,,RZZR11,10,64.120917583358,423,,,
307,SADI11,0.0950,1.1700,1.1567,3.4700,1.0917,6.5500,1.0800,12.9600,-0.1229,1.6351,1.0457,8.1300,3.4700,2025,1.0000,9.5000,-90.4079,147167151.6800,-89.2559,-90.3120,2.8681,0.9560,5.5658,0.9276,11.3072,0.9423,Papéis,papeis,8.77,360469.95,147167151.68,0.9232,0.9231578947368421,SADI11,14,13.186844108157,10782,,,
2968,SAPI11,0.1050,1.3200,1.3367,4.0100,1.2350,7.4100,1.1433,13.7200,9.4911,9.7149,10.9363,7.9600,4.0100,2025,,,,,,,,,,,,,Misto,misto,8.76,215417.19,149796140.36,0.9031,,SAPI11,14,19.696035169361,2772,,,
279,SARE11,0.0260,0.6800,0.6233,1.8700,0.5617,3.3700,0.6125,7.3500,4.6703,4.3465,5.3821,3.8100,1.8700,2025,0.2991,7.6900,-91.8512,710066191.4100,-91.5920,-91.8269,0.8179,0.8179,1.5345,0.2557,3.7511,0.3126,Misto,misto,4.62,2561487.62,710066191.41,0.6008,0.6007802340702211,SARE11,3,26.833131506285,30669,,,
266,SCPF11,0.0450,1.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.9936,-12.3618,-8.0289,4.2500,1.4500,2024,0.3801,11.8400,1.1102,49708086.7700,-3.0302,1.4944,0.6839,0.2280,1.1030,0.1838,2.2735,0.1895,Shoppings,shoppings,1.85,1537.14,44566170.65,0.1744,0.15625,SCPF11,1,32.991182143408,4678,,,
195,SDIL11,0.7500,0.7600,0.8300,2.4900,0.8700,5.2200,0.8558,10.2700,2.0412,10.5144,2.8168,98.9800,6.1200,2023,0.8339,98.3300,-0.2174,628810333.3800,9.8640,0.6147,2.4359,0.8120,4.7361,0.7894,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,96.5,1030917.86,612048658.06,1.0144,0.9813891996338859,SDIL11,5,14.97024845606,63292,,,
91,SEED11,0.7000,0.7000,0.9133,2.7400,0.8217,4.9300,0.4108,4.9300,0.0000,2.6415,0.7000,100.0000,2.7400,2025,,,,,,,,,,,,,Indefinido,indefinido,93,221.43,136267250.35,1.1193,,SEED11,14,23.115262835262,129,,,
256,SEQR11,0.5823,1.2200,1.2233,3.6700,1.2150,7.2900,1.1900,14.2800,0.7156,4.3256,1.9444,47.8500,3.6700,2025,0.6212,93.7400,-0.0213,156138445.7000,6.4936,0.5997,1.8716,0.6239,3.7469,0.6245,7.5546,0.6295,Misto,misto,48.79,107632.9,156138445.7,0.5205,0.5204821847663751,SEQR11,4,14.207513915028,4910,,,
442,SHOP11,6.7510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Shoppings,shoppings,55.04,674811.48,69703766,1.5413,,SHOP11,1,57.050691725766,65,,,
418,SHPH11,5.3000,0.5700,0.5667,1.7000,0.5333,3.2000,0.5550,6.6600,2.9395,17.0581,3.5262,935.7200,1.7000,2025,0.5219,1015.5600,13.5744,618425264.7900,19.7898,14.1672,1.3585,0.4528,2.8213,0.4702,6.0361,0.5030,Shoppings,shoppings,951,87939.19,618425264.79,0.9364,0.9364291622356139,SHPH11,1,37.222998961786,2150,,,
108,SHSO11,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,0,,118155565.38,0,,SHSO11,14,,8102,,,
109,SIGR11,1.2950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,1.3200,2024,,,,,,,,,,,,,Indefinido,indefinido,99.9,28.57,194682542.71,1.0288,,SIGR11,14,5.904867546974,8051,,,
178,SJAU11,11.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,63.94,1123.76,426785210.8,1.1885,,SJAU11,14,85.419912527231,223,,,
3472,SMRE11,1.0010,0.0000,0.7767,2.3300,0.8933,5.3600,1.0700,10.7000,0.0000,,0.0000,,3.3600,2025,,,,,,,,,,,,,Incorporações,incorporacoes,83,271743.24,94990945.74,0.8258,,SMRE11,14,48.200332655829,1658,,,
555,SNAG11,0.1100,1.1900,1.1800,3.5400,1.1017,6.6100,1.0683,12.8200,0.1082,-0.0904,1.2995,9.2500,3.5400,2025,1.0784,10.2000,-89.9284,619506064.8000,-89.4871,-89.8198,3.1215,1.0405,6.0870,1.0145,12.1894,1.0158,Papéis,papeis,9.18,1639370.29,619506064.8,0.9,0.9,SNAG11,0,12.812413684805,110139,,,
236,SNCI11,1.0000,1.1400,1.1833,3.5500,1.1983,7.1900,1.1525,13.8300,5.8895,16.7824,7.0966,87.7400,3.5500,2025,1.0453,95.6700,-1.7762,401812578.1700,9.0672,-0.7495,3.1355,1.0452,6.1986,1.0331,11.9500,0.9958,Papéis,papeis,90.05,335457.05,401812578.17,0.9413,0.9412564022159506,SNCI11,14,16.535362145305,38776,,,
497,SNEL11,0.1000,1.1400,1.1600,3.4800,1.1783,7.0700,0.9192,11.0300,1.6279,7.8390,2.7865,8.7400,3.4800,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,8.71,485817.38,207067484.87,1.0984,,SNEL11,14,94.1722793997,30482,,,
53,SNFF11,0.7200,0.9800,1.0033,3.0100,0.9617,5.7700,1.0992,13.1900,9.6328,1.7571,10.7072,73.7500,3.0100,2025,0.9105,79.0800,-10.6542,317971436.2700,-8.3344,-9.8407,2.7308,0.9103,5.6344,0.9391,12.0824,1.0069,Fundo de Fundos,fundo-de-fundos,71.88,536236.43,317971436.27,0.909,0.9089529590288316,SNFF11,14,15.887989717468,28683,,,
3385,SNFZ11,0.0600,0.6100,0.6100,1.8300,0.5800,3.4800,0.6717,4.0300,0.6122,1.1233,1.2260,9.8600,1.8300,2025,0.6073,9.8800,0.0000,61242496.1400,0.0000,0.0000,1.7641,0.5880,3.4247,0.6849,3.4247,0.6849,Misto,misto,9.83,27280.14,61242496.14,0.9949,0.9949392712550607,SNFZ11,,13.236305860791,3589,,,
1836,SNID11,0.1100,1.1200,1.1100,3.3300,1.0667,6.4000,1.0450,12.5400,2.2917,9.1467,3.4373,9.8200,3.3300,2025,,,,,,,,,,,,,Indefinido,indefinido,9.9,86500.24,0,0,,SNID11,,18.439174267644,0,,,
1846,SNLG11,0.3000,1.1400,0.4900,1.4700,0.8583,5.1500,0.6992,8.3900,2.8482,4.0207,4.0207,26.3600,1.1400,2025,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,28.99,362644.1,65477185.63,0.8694,,SNLG11,2,28.834804786091,3730,,,
3079,SNME11,0.1100,1.2100,1.2133,3.6400,1.1283,6.7700,1.1225,13.4700,0.2200,-2.8226,1.4327,9.1100,3.6400,2025,,,,,,,,,,,,,Indefinido,indefinido,9.4,34851.29,67799859.56,1.0284,,SNME11,2,19.800753294116,3665,,,
206,SOLR11,4.7708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,1051.35,4931882,60696509.15,1.1167,,SOLR11,1,183.2862900885,50,,,
2851,SPDE11,43.0000,3.3900,1.6900,5.0700,2.5220,12.6100,2.5220,12.6100,10.5142,13.2331,14.2607,1266.6700,5.0700,2025,,,,,,,,,,,,,Indefinido,indefinido,1266.67,2533.3,111696487.24,1.0365,,SPDE11,14,60.416562381846,120,,,
2818,SPMO11,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Indefinido,indefinido,144,335334,243998878.49,1.0694,,SPMO11,14,26.131068162865,14,,,
207,SPTW11,0.4200,1.2700,1.3067,3.9200,1.2217,7.3300,1.1333,13.6000,-0.6892,-0.7028,0.5720,33.1400,3.9200,2025,0.7197,58.3600,4.7004,104937661.2700,21.0878,5.4539,2.2157,0.7386,4.3016,0.7169,8.7285,0.7274,Lajes Corporativas,lajes-corporativas,34.2,52739,104937661.27,0.586,0.5860178204249487,SPTW11,1,22.717357737213,20507,,,
294,SPVJ11,0.1377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,0.4233,30.9500,-73.3741,195346912.9000,-68.9295,-73.2614,2.1608,0.7203,51.6808,8.6135,55.0439,4.5870,Shoppings,shoppings,0,,195346912.9,0,,SPVJ11,14,,25,,,
85,SPXS11,0.0910,1.1000,1.2133,3.6400,1.1883,7.1300,1.1475,13.7700,8.6387,4.3126,9.8338,8.3000,3.6400,2025,,,,,,,,,,,,,Indefinido,indefinido,8.44,976128.52,186464463.41,0.9134,,SPXS11,14,19.919702091716,19766,,,
122,SRVD11,0.2000,2.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.7938,-7.7281,-7.7281,8.7500,3.3000,2022,16.8728,1.1853,-0.1136,114131701.2300,25.6393,16.7400,,,,,,,Indefinido,indefinido,3,233.91,52305941.14,5.5556,2.531004808909137,SRVD11,14,375.97518630918,106,,,
189,STRX11,0.8600,0.5400,0.5567,1.6700,0.5167,3.1000,0.2583,3.1000,0.0000,1.2016,0.5400,158.9000,1.6700,2025,0.6905,141.9200,-4.3150,228991672.8700,8.0232,-3.6543,1.7891,0.5964,3.3877,0.5646,6.6028,0.5502,Fundo de Desenvolvimento,fundo-de-desenvolvimento,158.9,1120,228991672.87,1.1196,1.1196448703494928,STRX11,3,1.709960386589,109,,,
146,TCPF11,1.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,39.53,,32028046.64,0.367,,TCPF11,14,,52,,,
2819,TELM11,0.1000,1.0000,0.8900,2.6700,1.1233,3.3700,1.1233,3.3700,1.1122,2.6934,2.1234,10.0000,2.6700,2025,,,,,,,,,,,,,Indefinido,indefinido,10,47180,21234122.31,1.0111,,TELM11,14,11.021043312079,106,,,
237,TEPP11,0.9500,1.1800,1.0800,3.2400,1.0100,6.0600,1.0708,12.8500,7.7026,3.5192,8.9735,80.5400,3.2400,2025,0.8241,97.0800,1.4208,409877056.2500,14.1290,2.2566,2.4034,0.8011,4.8033,0.8005,10.7587,0.8966,Lajes Corporativas,lajes-corporativas,83.74,293898.24,409877056.25,0.8626,0.8625875566543056,TEPP11,5,14.389633032055,28619,,,
431,TGAR11,1.0000,1.2500,1.2700,3.8100,1.2267,7.3600,1.1875,14.2500,0.9999,-9.2432,2.2624,79.8000,3.8100,2025,0.8780,113.9000,-10.8624,2684279144.9000,0.2653,-10.0798,2.8381,0.9460,5.9067,0.9844,12.6952,1.0579,Fundo de Desenvolvimento,fundo-de-desenvolvimento,92.25,5195626.81,2684279144.9,0.8039,0.8099209833187005,TGAR11,9,21.143237437154,163931,,,
111,TJKB11,3.2700,1.2300,1.2300,3.6900,1.2100,7.2600,0.7508,9.0100,2.3664,1.3223,3.6255,266.9000,2.4800,2025,,,,,,,,,,,,,Indefinido,indefinido,257.51,2049.81,265170744.57,0.9657,,TJKB11,8,170.08959411201,223,,,
2442,TMPS11,0.7700,1.0100,1.4367,4.3100,1.4833,8.9000,1.2950,15.5400,0.4627,2.8906,1.4774,75.9900,4.3100,2025,,,,,,,,,,,,,Fundo de Fundos,fundo-de-fundos,81.1,256384.43,86737793.34,0.9153,,TMPS11,14,20.111254570574,1999,,,
3861,TOPP11,0.8400,1.1900,1.1933,3.5800,1.1360,5.6800,1.1360,5.6800,4.8643,7.5943,6.1122,70.7100,3.5800,2025,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,73.39,422441.71,445111664.18,0.7466,,TOPP11,2,37.968470624677,5152,,,
411,TORD11,0.0049,0.5700,0.5700,0.5700,0.5700,0.5700,0.5700,0.5700,-84.5601,-84.4721,-84.4721,0.8600,0.5700,2025,0.3587,13.9400,8.2298,488775081.2500,12.4789,8.6180,1.0267,0.3422,2.5859,0.4310,6.7708,0.5642,Misto,misto,0.71,33377.24,207051197.04,0.1201,0.050932568149210905,TORD11,1,31.278199076639,70817,,,
2764,TRBL11,0.6200,1.0100,0.9833,2.9500,0.9367,5.6200,0.9067,10.8800,0.5735,-9.9080,1.5893,61.3800,2.9500,2025,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,63.03,448193.62,740426280.45,0.6588,,TRBL11,5,31.843186014859,52384,,,
333,TRNT11,0.0700,0.0600,0.0000,0.0000,0.0000,0.0000,0.5300,0.5300,0.0000,,0.0000,112.6800,0.7100,2024,0.0354,197.6400,0.3809,777840917.5300,-0.8667,0.4165,0.2255,0.0752,0.5266,0.0878,1.5015,0.1251,Lajes Corporativas,lajes-corporativas,94.02,12481.05,688960343.51,0.5371,0.47571341833636915,TRNT11,1,50.709376991096,567,,,
456,TRXB11,1.0000,0.8500,2.3233,6.9700,2.1233,12.7400,1.4433,17.3200,-0.0427,2.5028,0.8069,117.0000,6.9700,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,120,3165.95,362611192.79,1.1297,,TRXB11,13,79.60046205806,418,,,
280,TRXF11,0.9300,0.9200,1.4667,4.4000,1.2050,7.2300,1.0675,12.8100,2.9182,8.2944,3.8651,101.5700,4.4000,2025,0.9087,102.3400,-2.9493,2050384693.6800,13.6449,-2.0673,4.2788,1.4263,6.9513,1.1586,12.1167,1.0097,Imóveis Comerciais - Outros,imoveis-comerciais-outros,100.86,6466805.52,2050384693.68,0.9855,0.9855384014070744,TRXF11,37,14.363145228088,182867,,,
3845,TRXY11,0.1100,1.1300,2.0250,4.0500,2.0250,4.0500,2.0250,4.0500,0.2055,4.8538,1.3379,9.7500,4.0500,2025,,,,,,,,,,,,,Outros,outros,9.64,215430.95,33463708.24,1.0399,,TRXY11,,28.348369344504,465,,,
290,TSER11,1.0000,1.0000,1.0033,3.0100,0.9917,5.9500,0.5717,6.8600,1.0907,3.1433,2.1016,100.1000,3.0100,2025,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,101,9.62,138763456.21,1.0079,,TSER11,1,178.2043289001,21,,,
2970,TVRI11,1.0300,1.1900,1.2000,3.6000,1.1433,6.8600,1.0800,12.9600,4.8884,4.2583,6.1366,86.4700,3.6000,2025,,,,,,,,,,,,,Agências de Bancos,agencias-de-bancos,90.4,883750,1613197509.35,0.8921,,TVRI11,61,17.029309688122,63416,,,
3600,URHF11,1.2500,1.4100,1.4667,4.4000,1.2917,7.7500,1.6729,11.7100,1.4054,-1.9745,2.8352,88.7500,4.4000,2025,,,,,,,,,,,,,Outros,outros,90,240,10510950.35,0.9455,,URHF11,14,154.4242902533,176,,,
123,URPR11,0.8200,1.5400,1.5067,4.5200,1.4483,8.6900,1.3975,16.7700,-5.7492,-2.6643,-4.2977,53.2800,4.5200,2025,0.8193,98.8700,0.0607,1160095882.4300,24.8722,0.8805,2.5890,0.8630,5.3784,0.8964,11.5777,0.9648,Papéis,papeis,60.79,953631,1160095882.43,0.6148,0.6148477799130171,URPR11,14,22.639987564553,74169,,,
3611,VANG11,1.0000,0.9800,0.9867,2.9600,0.9850,5.9100,0.9850,5.9100,0.0000,4.3396,0.9800,102.0000,2.9600,2025,,,,,,,,,,,,,Indefinido,indefinido,98.87,34698.67,0,0,,VANG11,,7.696180577868,0,,,
244,VCJR11,0.9500,1.2100,1.2767,3.8300,1.1367,6.8200,1.1267,13.5200,10.2686,5.2004,11.6029,78.8200,3.8300,2025,1.0230,92.8600,-1.4748,1367252460.4500,12.2478,-0.4668,3.0216,1.0072,5.4411,0.9069,11.6464,0.9705,Papéis,papeis,84.46,1279887.67,1367252460.45,0.9095,0.9095412448847727,VCJR11,14,19.07729251432,31991,,,
549,VCRA11,0.9600,1.6000,1.6067,4.8200,1.4950,8.9700,1.4625,17.5500,-0.2000,-5.1739,1.3968,59.8800,4.8200,2025,0.9602,104.1500,1.7243,478448306.0800,4.2057,2.7010,2.7216,0.9072,5.6018,0.9336,11.6299,0.9692,Indefinido,indefinido,66.89,657528.05,478448306.08,0.6422,0.642246759481517,VCRA11,0,25.611743411105,10888,,,
113,VCRI11,0.0850,1.2700,1.2500,3.7500,1.2017,7.2100,1.2300,14.7600,7.7047,-2.3172,9.0725,6.7100,3.7500,2025,0.8004,9.3700,-0.8466,166563914.1200,1.7212,-0.0529,2.6167,0.8722,5.4081,0.9014,11.6803,0.9734,Papéis,papeis,7.26,139353.14,166563914.12,0.7748,0.7748132337246532,VCRI11,14,18.511513936817,10503,,,
